,Series_reference,Period,Data_value,Supp,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5,Zeros,Suare_of_magnitude
16346,ECTQ.S19AX,2001.12,0.0,0,C,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16347,ECTQ.S19AX,2002.03,0.0,0,C,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16348,ECTQ.S19AX,2002.06,0.0,0,C,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16349,ECTQ.S19AX,2002.09,0.0,0,C,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16350,ECTQ.S19AX,2002.12,5114.9,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16351,ECTQ.S19AX,2003.03,4656.2,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16352,ECTQ.S19AX,2003.06,4815.2,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16353,ECTQ.S19AX,2003.09,5004.8,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16354,ECTQ.S19AX,2003.12,5593.5,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16355,ECTQ.S19AX,2004.03,5157.6,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16356,ECTQ.S19AX,2004.06,5301.7,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16357,ECTQ.S19AX,2004.09,5438.5,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16358,ECTQ.S19AX,2004.12,6017.1,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16359,ECTQ.S19AX,2005.03,5517.6,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16360,ECTQ.S19AX,2005.06,5707.9,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16361,ECTQ.S19AX,2005.09,5891.7,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16362,ECTQ.S19AX,2005.12,6526.3,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16363,ECTQ.S19AX,2006.03,5967.2,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16364,ECTQ.S19AX,2006.06,6225.6,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16365,ECTQ.S19AX,2006.09,6384.5,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16366,ECTQ.S19AX,2006.12,7120.7,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16367,ECTQ.S19AX,2007.03,6613.9,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16368,ECTQ.S19AX,2007.06,6829.8,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16369,ECTQ.S19AX,2007.09,6969.0,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16370,ECTQ.S19AX,2007.12,7751.8,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16371,ECTQ.S19AX,2008.03,7136.1,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16372,ECTQ.S19AX,2008.06,7178.8,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16373,ECTQ.S19AX,2008.09,7353.5,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16374,ECTQ.S19AX,2008.12,8157.1,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16375,ECTQ.S19AX,2009.03,7405.0,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16376,ECTQ.S19AX,2009.06,7613.9,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16377,ECTQ.S19AX,2009.09,7795.3,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16378,ECTQ.S19AX,2009.12,8561.2,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16379,ECTQ.S19AX,2010.03,7871.5,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16380,ECTQ.S19AX,2010.06,7950.3,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16381,ECTQ.S19AX,2010.09,8194.7,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16382,ECTQ.S19AX,2010.12,9196.2,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16383,ECTQ.S19AX,2011.03,8432.1,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16384,ECTQ.S19AX,2011.06,8676.3,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16385,ECTQ.S19AX,2011.09,8818.2,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16386,ECTQ.S19AX,2011.12,9700.6,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16387,ECTQ.S19AX,2012.03,9008.3,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16388,ECTQ.S19AX,2012.06,9104.3,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16389,ECTQ.S19AX,2012.09,9192.7,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16390,ECTQ.S19AX,2012.12,10145.2,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16391,ECTQ.S19AX,2013.03,9349.8,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16392,ECTQ.S19AX,2013.06,9478.3,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16393,ECTQ.S19AX,2013.09,9613.3,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16394,ECTQ.S19AX,2013.12,10621.5,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16395,ECTQ.S19AX,2014.03,9694.1,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16396,ECTQ.S19AX,2014.06,9884.3,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16397,ECTQ.S19AX,2014.09,9913.7,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16398,ECTQ.S19AX,2014.12,10943.9,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16399,ECTQ.S19AX,2015.03,9970.6,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16400,ECTQ.S19AX,2015.06,10099.6,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16401,ECTQ.S19AX,2015.09,10205.8,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16402,ECTQ.S19AX,2015.12,11223.5,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16403,ECTQ.S19AX,2016.03,10278.0,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16404,ECTQ.S19AX,2016.06,10355.6,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16405,ECTQ.S19AX,2016.09,10338.4,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16406,ECTQ.S19AX,2016.12,11305.5,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16407,ECTQ.S19AX,2017.03,10143.0,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16408,ECTQ.S19AX,2017.06,10242.0,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16409,ECTQ.S19AX,2017.09,10180.8,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16410,ECTQ.S19AX,2017.12,11195.9,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16411,ECTQ.S19AX,2018.03,9999.9,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16412,ECTQ.S19AX,2018.06,10048.4,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16413,ECTQ.S19AX,2018.09,10123.3,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16414,ECTQ.S19AX,2018.12,11008.6,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16415,ECTQ.S19AX,2019.03,9963.1,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16416,ECTQ.S19AX,2019.06,10072.6,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16417,ECTQ.S19AX,2019.09,10173.4,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16418,ECTQ.S19AX,2019.12,11176.3,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16419,ECTQ.S19AX,2020.03,9875.7,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16420,ECTQ.S19AX,2020.06,6505.9,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16421,ECTQ.S19AX,2020.09,9013.2,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16422,ECTQ.S19AX,2020.12,10044.7,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16423,ECTQ.S19AX,2021.03,8833.5,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16424,ECTQ.S19AX,2021.06,9134.1,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16425,ECTQ.S19AX,2021.09,7449.5,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16426,ECTQ.S19AX,2021.12,8594.0,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16427,ECTQ.S19AX,2022.03,7950.7,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16428,ECTQ.S19AX,2022.06,8323.0,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16429,ECTQ.S19AX,2022.09,8501.6,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16430,ECTQ.S19AX,2022.12,9416.3,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16431,ECTQ.S19AX,2023.03,8507.8,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16432,ECTQ.S19AX,2023.06,8761.3,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16433,ECTQ.S19AX,2023.09,8871.1,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16434,ECTQ.S19AX,2023.12,9616.3,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16435,ECTQ.S19AX,2024.03,8736.8,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16436,ECTQ.S19AX,2024.06,8742.6,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16437,ECTQ.S19AX,2024.09,8770.0,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16438,ECTQ.S19AX,2024.12,9557.1,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Actual,Debit,0,0.0,0.0,0,36
16439,ECTQ.S19S1,2002.12,6546.2,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Seasonally adjusted,RTS total industries,0,0.0,0.0,0,36
16440,ECTQ.S19S1,2003.03,6675.7,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Seasonally adjusted,RTS total industries,0,0.0,0.0,0,36
16441,ECTQ.S19S1,2003.06,6716.5,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Seasonally adjusted,RTS total industries,0,0.0,0.0,0,36
16442,ECTQ.S19S1,2003.09,6882.2,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Seasonally adjusted,RTS total industries,0,0.0,0.0,0,36
16443,ECTQ.S19S1,2003.12,7098.2,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Seasonally adjusted,RTS total industries,0,0.0,0.0,0,36
16444,ECTQ.S19S1,2004.03,7200.9,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Seasonally adjusted,RTS total industries,0,0.0,0.0,0,36
16445,ECTQ.S19S1,2004.06,7424.9,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Seasonally adjusted,RTS total industries,0,0.0,0.0,0,36
16446,ECTQ.S19S1,2004.09,7543.5,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Seasonally adjusted,RTS total industries,0,0.0,0.0,0,36
16447,ECTQ.S19S1,2004.12,7702.7,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Seasonally adjusted,RTS total industries,0,0.0,0.0,0,36
16448,ECTQ.S19S1,2005.03,7934.1,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Seasonally adjusted,RTS total industries,0,0.0,0.0,0,36
16449,ECTQ.S19S1,2005.06,8065.0,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Seasonally adjusted,RTS total industries,0,0.0,0.0,0,36
16450,ECTQ.S19S1,2005.09,8276.7,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Seasonally adjusted,RTS total industries,0,0.0,0.0,0,36
16451,ECTQ.S19S1,2005.12,8399.8,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Seasonally adjusted,RTS total industries,0,0.0,0.0,0,36
16452,ECTQ.S19S1,2006.03,8572.0,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Seasonally adjusted,RTS total industries,0,0.0,0.0,0,36
16453,ECTQ.S19S1,2006.06,8879.0,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Seasonally adjusted,RTS total industries,0,0.0,0.0,0,36
16454,ECTQ.S19S1,2006.09,9008.4,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Seasonally adjusted,RTS total industries,0,0.0,0.0,0,36
16455,ECTQ.S19S1,2006.12,9197.3,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Seasonally adjusted,RTS total industries,0,0.0,0.0,0,36
16456,ECTQ.S19S1,2007.03,9353.4,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Seasonally adjusted,RTS total industries,0,0.0,0.0,0,36
16457,ECTQ.S19S1,2007.06,9539.5,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Seasonally adjusted,RTS total industries,0,0.0,0.0,0,36
16458,ECTQ.S19S1,2007.09,9726.6,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Seasonally adjusted,RTS total industries,0,0.0,0.0,0,36
16459,ECTQ.S19S1,2007.12,9922.2,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Seasonally adjusted,RTS total industries,0,0.0,0.0,0,36
16460,ECTQ.S19S1,2008.03,9991.9,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Seasonally adjusted,RTS total industries,0,0.0,0.0,0,36
16461,ECTQ.S19S1,2008.06,10055.9,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Seasonally adjusted,RTS total industries,0,0.0,0.0,0,36
16462,ECTQ.S19S1,2008.09,10187.2,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Seasonally adjusted,RTS total industries,0,0.0,0.0,0,36
16463,ECTQ.S19S1,2008.12,10153.9,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Seasonally adjusted,RTS total industries,0,0.0,0.0,0,36
16464,ECTQ.S19S1,2009.03,10244.6,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Seasonally adjusted,RTS total industries,0,0.0,0.0,0,36
16465,ECTQ.S19S1,2009.06,10292.1,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Seasonally adjusted,RTS total industries,0,0.0,0.0,0,36
16466,ECTQ.S19S1,2009.09,10389.9,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Seasonally adjusted,RTS total industries,0,0.0,0.0,0,36
16467,ECTQ.S19S1,2009.12,10435.4,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Seasonally adjusted,RTS total industries,0,0.0,0.0,0,36
16468,ECTQ.S19S1,2010.03,10688.6,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Seasonally adjusted,RTS total industries,0,0.0,0.0,0,36
16469,ECTQ.S19S1,2010.06,10646.0,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Seasonally adjusted,RTS total industries,0,0.0,0.0,0,36
16470,ECTQ.S19S1,2010.09,10775.8,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Seasonally adjusted,RTS total industries,0,0.0,0.0,0,36
16471,ECTQ.S19S1,2010.12,11085.0,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Seasonally adjusted,RTS total industries,0,0.0,0.0,0,36
16472,ECTQ.S19S1,2011.03,11295.7,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Seasonally adjusted,RTS total industries,0,0.0,0.0,0,36
16473,ECTQ.S19S1,2011.06,11516.9,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Seasonally adjusted,RTS total industries,0,0.0,0.0,0,36
16474,ECTQ.S19S1,2011.09,11649.2,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Seasonally adjusted,RTS total industries,0,0.0,0.0,0,36
16475,ECTQ.S19S1,2011.12,11815.3,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Seasonally adjusted,RTS total industries,0,0.0,0.0,0,36
16476,ECTQ.S19S1,2012.03,11902.2,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Seasonally adjusted,RTS total industries,0,0.0,0.0,0,36
16477,ECTQ.S19S1,2012.06,12064.4,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Seasonally adjusted,RTS total industries,0,0.0,0.0,0,36
16478,ECTQ.S19S1,2012.09,12275.5,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Seasonally adjusted,RTS total industries,0,0.0,0.0,0,36
16479,ECTQ.S19S1,2012.12,12401.0,0,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Total values - Electronic card transactions A/S/T by division,Seasonally adjusted,RTS total industries,0,0.0,0.0,0,36
